Chromosome,Start,End,Build
14,80762706,80762881,GRCh37
14,80828150,80828394,GRCh37
14,80828752,80829211,GRCh37
14,80838559,80838888,GRCh37
14,82043044,82043319,GRCh37
14,82067687,82067820,GRCh37
14,82095695,82096399,GRCh37
14,82097968,82098401,GRCh37
14,82109201,82109203,GRCh37
14,82110799,82110821,GRCh37
14,82111372,82111610,GRCh37
14,82118870,82118876,GRCh37
14,82119097,82119319,GRCh37
14,82156736,82156766,GRCh37
14,82161878,82162048,GRCh37
14,82167350,82167379,GRCh37
14,82197933,82198211,GRCh37
14,82198710,82198858,GRCh37
14,82203255,82203569,GRCh37
14,82206620,82206889,GRCh37
14,82223980,82224060,GRCh37
14,82228610,82228740,GRCh37
14,82229166,82229558,GRCh37
14,82229571,82229704,GRCh37
14,82294750,82294798,GRCh37
14,82306485,82306486,GRCh37
14,82324430,82324711,GRCh37
14,82335458,82335620,GRCh37
14,82353355,82353370,GRCh37
14,82355297,82355392,GRCh37
14,82357170,82357759,GRCh37
14,82358786,82358860,GRCh37
14,82362360,82362368,GRCh37
14,82370698,82370735,GRCh37
14,82371060,82371300,GRCh37
14,82374341,82374386,GRCh37
14,82397074,82397329,GRCh37
14,82442807,82443125,GRCh37
14,82443468,82443815,GRCh37
14,82461913,82462231,GRCh37
14,82468046,82468146,GRCh37
14,82471364,82471376,GRCh37
14,82480441,82480445,GRCh37
14,82486950,82486960,GRCh37
14,82487102,82487158,GRCh37
14,82487168,82487259,GRCh37
14,82498634,82498774,GRCh37
14,82498931,82498933,GRCh37
14,82498975,82499168,GRCh37
14,82504263,82504278,GRCh37
14,82508070,82508131,GRCh37
14,82508357,82508400,GRCh37
14,82518227,82518388,GRCh37
14,82518627,82518636,GRCh37
14,82518873,82519182,GRCh37
14,82533532,82533539,GRCh37
14,82555688,82555717,GRCh37
14,82558089,82558106,GRCh37
14,82572000,82572005,GRCh37
14,82573649,82573799,GRCh37
14,82575061,82575142,GRCh37
14,82582126,82582132,GRCh37
14,82587863,82587884,GRCh37
14,82591844,82591981,GRCh37
14,82594170,82595030,GRCh37
14,82610719,82610840,GRCh37
14,82613549,82613583,GRCh37
14,82621148,82621506,GRCh37
14,82634391,82634400,GRCh37
14,82639033,82639046,GRCh37
14,82639406,82639738,GRCh37
14,82649600,82649662,GRCh37
14,82659245,82659877,GRCh37
14,82665285,82665311,GRCh37
14,82668978,82668996,GRCh37
14,82677211,82677364,GRCh37
14,82693660,82693731,GRCh37
14,82693889,82694303,GRCh37
14,82698444,82698521,GRCh37
14,82698812,82698813,GRCh37
14,82702808,82703335,GRCh37
14,82714306,82714358,GRCh37
14,82716845,82716860,GRCh37
14,82721923,82722602,GRCh37
14,82727303,82727352,GRCh37
14,82750244,82750464,GRCh37
14,82750500,82750580,GRCh37
14,82752792,82753329,GRCh37
14,82756286,82756290,GRCh37
14,82764914,82764980,GRCh37
14,82795265,82795618,GRCh37
14,82798334,82798367,GRCh37
14,82800489,82800524,GRCh37
14,82806767,82807200,GRCh37
14,82809881,82810000,GRCh37
14,82822970,82822979,GRCh37
14,82824707,82824805,GRCh37
14,82825559,82825599,GRCh37
14,82830287,82830580,GRCh37
14,82831505,82831742,GRCh37
14,82867689,82868544,GRCh37
14,82922549,82922830,GRCh37
14,82925610,82925973,GRCh37
14,82940941,82941567,GRCh37
14,82942510,82943211,GRCh37
14,82944363,82944611,GRCh37
14,82945721,82945846,GRCh37
14,82947751,82947826,GRCh37
14,82954127,82954164,GRCh37
14,82956227,82956540,GRCh37
14,82965050,82965100,GRCh37
14,82965334,82965538,GRCh37
14,82968742,82969172,GRCh37
14,82973442,82973550,GRCh37
14,82975696,82975926,GRCh37
14,82981039,82981103,GRCh37
14,82985530,82985958,GRCh37
14,83010613,83010637,GRCh37
14,83019553,83019611,GRCh37
14,83040746,83041524,GRCh37
14,83061158,83061160,GRCh37
14,83067341,83067580,GRCh37
14,83068296,83068449,GRCh37
14,83069299,83069842,GRCh37
14,83075280,83075460,GRCh37
14,83081234,83082305,GRCh37
14,83091108,83091110,GRCh37
14,83102785,83102787,GRCh37
14,83103295,83103774,GRCh37
14,83124110,83125208,GRCh37
14,83139113,83139221,GRCh37
14,83142695,83142700,GRCh37
14,83145749,83145809,GRCh37
14,83146343,83146440,GRCh37
14,83150764,83150807,GRCh37
14,83153196,83153197,GRCh37
14,83155400,83155653,GRCh37
14,83173169,83173249,GRCh37
14,83180030,83180071,GRCh37
14,83195262,83197038,GRCh37
14,83198276,83198324,GRCh37
14,83201012,83201026,GRCh37
14,83203069,83203708,GRCh37
14,83205329,83205474,GRCh37
14,83206782,83206811,GRCh37
14,83207430,83207480,GRCh37
14,83231030,83231354,GRCh37
14,83255610,83255898,GRCh37
14,83256245,83256279,GRCh37
14,83265000,83265166,GRCh37
14,83283022,83283275,GRCh37
14,83301030,83301164,GRCh37
14,83301610,83301760,GRCh37
14,83305730,83306382,GRCh37
14,83308208,83308331,GRCh37
14,83328070,83328127,GRCh37
14,83382250,83382571,GRCh37
14,83384998,83385291,GRCh37
14,83389395,83389417,GRCh37
14,83390513,83391023,GRCh37
14,83398395,83398560,GRCh37
14,83406194,83406381,GRCh37
14,83408485,83408606,GRCh37
14,83439614,83439717,GRCh37
14,83445022,83445079,GRCh37
14,83457804,83458001,GRCh37
14,83458318,83458327,GRCh37
14,83459358,83459384,GRCh37
14,83466777,83466814,GRCh37
14,83470559,83470735,GRCh37
14,83476703,83476705,GRCh37
14,83479256,83479285,GRCh37
14,83489072,83489378,GRCh37
14,83491779,83492018,GRCh37
14,83495428,83495774,GRCh37
14,83500385,83500504,GRCh37
14,83514984,83515186,GRCh37
14,83516839,83516933,GRCh37
14,83525726,83525789,GRCh37
14,83538643,83538790,GRCh37
14,83541170,83541471,GRCh37
14,83547489,83547507,GRCh37
14,83549770,83549790,GRCh37
14,83567855,83567870,GRCh37
14,83572653,83573178,GRCh37
14,83573191,83573225,GRCh37
14,83579384,83580001,GRCh37
14,83580909,83580920,GRCh37
14,83581062,83581320,GRCh37
14,83582520,83582522,GRCh37
14,83582844,83582920,GRCh37
14,83584090,83584200,GRCh37
14,83588807,83588813,GRCh37
14,83648156,83648178,GRCh37
14,83663850,83664245,GRCh37
14,83672314,83672404,GRCh37
14,83673066,83673286,GRCh37
14,83700967,83700976,GRCh37
14,83709370,83709930,GRCh37
14,83718800,83719000,GRCh37
14,83739150,83739445,GRCh37
14,83745529,83745638,GRCh37
14,83748553,83748613,GRCh37
14,83771550,83772209,GRCh37
14,83778000,83778200,GRCh37
14,83791183,83791375,GRCh37
14,83791761,83791850,GRCh37
14,83820246,83820282,GRCh37
14,83825182,83825276,GRCh37
14,83826866,83826930,GRCh37
14,83834194,83834380,GRCh37
14,83843111,83843326,GRCh37
14,83850970,83851000,GRCh37
14,83860960,83860961,GRCh37
14,83869408,83869440,GRCh37
14,83869657,83869800,GRCh37
14,83870486,83870598,GRCh37
14,83872958,83873156,GRCh37
14,83876806,83876868,GRCh37
14,83904664,83904882,GRCh37
14,83955066,83955169,GRCh37
14,83959410,83959653,GRCh37
14,83959740,83959860,GRCh37
14,83964200,83964290,GRCh37
14,83969504,83969633,GRCh37
14,83970776,83971351,GRCh37
14,83997628,83997785,GRCh37
14,84003830,84003848,GRCh37
14,84004071,84005228,GRCh37
14,84028917,84028946,GRCh37
14,84045334,84045851,GRCh37
14,84055099,84055104,GRCh37
14,84055288,84055304,GRCh37
14,84055455,84055589,GRCh37
14,84058215,84058298,GRCh37
14,84058419,84058508,GRCh37
14,84059513,84059623,GRCh37
14,84059730,84060606,GRCh37
14,84064331,84064334,GRCh37
14,84074926,84075143,GRCh37
14,84076668,84076740,GRCh37
14,84094177,84094192,GRCh37
14,84094227,84094448,GRCh37
14,84111674,84111886,GRCh37
14,84116710,84117532,GRCh37
14,84121137,84121297,GRCh37
14,84123900,84124100,GRCh37
14,84125191,84125195,GRCh37
14,84155139,84155222,GRCh37
14,84170716,84170815,GRCh37
14,84183550,84184189,GRCh37
14,84189569,84189687,GRCh37
14,84193642,84193919,GRCh37
14,84210716,84210720,GRCh37
14,84217724,84217780,GRCh37
14,84219612,84219880,GRCh37
14,84219972,84220278,GRCh37
14,84239017,84239163,GRCh37
14,84240096,84240537,GRCh37
14,84243030,84243057,GRCh37
14,84252259,84252262,GRCh37
14,84254330,84254671,GRCh37
14,84256200,84256218,GRCh37
14,84259146,84259289,GRCh37
14,84278795,84279569,GRCh37
14,84319370,84319397,GRCh37
14,84380800,84381323,GRCh37
14,84388678,84388737,GRCh37
14,84389334,84389499,GRCh37
14,84403657,84403913,GRCh37
14,84407521,84407534,GRCh37
14,84407682,84407756,GRCh37
14,84456516,84456642,GRCh37
14,84456944,84457538,GRCh37
14,84465200,84465262,GRCh37
14,84466340,84466717,GRCh37
14,84511599,84511740,GRCh37
14,84512164,84512318,GRCh37
14,84523451,84523565,GRCh37
14,84535231,84535238,GRCh37
14,84538942,84540057,GRCh37
14,84541584,84541740,GRCh37
14,84543364,84543429,GRCh37
14,84606690,84606800,GRCh37
14,84621917,84622774,GRCh37
14,84627361,84627434,GRCh37
14,84641900,84641912,GRCh37
14,84643882,84644130,GRCh37
14,84647090,84647446,GRCh37
14,84653182,84653768,GRCh37
14,84654007,84654836,GRCh37
14,84655429,84655712,GRCh37
14,84678614,84678856,GRCh37
14,84679069,84679150,GRCh37
14,84685623,84685640,GRCh37
14,84689372,84689851,GRCh37
14,84707528,84707609,GRCh37
14,84711672,84712020,GRCh37
14,84712767,84713044,GRCh37
14,84741400,84741483,GRCh37
14,84743000,84743069,GRCh37
14,84781459,84781519,GRCh37
14,84793416,84793439,GRCh37
14,84799873,84800060,GRCh37
14,84815459,84815576,GRCh37
14,84815617,84815727,GRCh37
14,84832522,84833360,GRCh37
14,84833953,84834069,GRCh37
14,84834119,84834335,GRCh37
14,84889000,84890060,GRCh37
14,84892098,84892577,GRCh37
14,84892686,84893012,GRCh37
14,84914170,84914321,GRCh37
14,84919325,84919580,GRCh37
14,84936974,84937072,GRCh37
14,84939092,84939185,GRCh37
14,84939593,84939611,GRCh37
14,85018220,85018263,GRCh37
14,85018852,85018968,GRCh37
14,85021648,85021800,GRCh37
14,85024789,85024793,GRCh37
14,85049002,85049852,GRCh37
14,85052016,85052312,GRCh37
14,85054628,85054687,GRCh37
14,85055430,85055540,GRCh37
14,85055807,85056397,GRCh37
14,85056445,85056472,GRCh37
14,85056721,85057000,GRCh37
14,85088065,85088123,GRCh37
14,85110800,85111017,GRCh37
14,85113800,85113957,GRCh37
14,85174600,85174691,GRCh37
14,85177996,85178374,GRCh37
14,85178412,85178428,GRCh37
14,85180384,85180768,GRCh37
14,85200827,85200899,GRCh37
14,85211039,85211054,GRCh37
14,85212343,85212347,GRCh37
14,85213792,85213898,GRCh37
14,85214296,85214329,GRCh37
14,85234096,85234334,GRCh37
14,85237892,85238074,GRCh37
14,85238209,85238360,GRCh37
14,85242010,85242216,GRCh37
14,85242388,85242471,GRCh37
14,85257250,85257441,GRCh37
14,85282400,85282444,GRCh37
14,85286190,85286276,GRCh37
14,85308156,85308180,GRCh37
14,85308986,85309160,GRCh37
14,85309390,85309400,GRCh37
14,85326330,85326338,GRCh37
14,85328508,85328513,GRCh37
14,85333990,85334028,GRCh37
14,85347570,85347574,GRCh37
14,85356393,85356629,GRCh37
14,85357220,85357343,GRCh37
14,85359597,85360316,GRCh37
14,85360850,85361533,GRCh37
14,85364739,85364830,GRCh37
14,85367723,85367870,GRCh37
14,85374778,85375188,GRCh37
14,85375346,85375351,GRCh37
14,85381172,85381251,GRCh37
14,85389090,85390040,GRCh37
14,85396950,85396979,GRCh37
14,85397236,85397550,GRCh37
14,85402826,85403340,GRCh37
14,85445260,85445582,GRCh37
14,85446801,85446870,GRCh37
14,85447002,85447325,GRCh37
14,85449074,85449197,GRCh37
14,85455327,85455404,GRCh37
14,85467789,85468045,GRCh37
14,85471932,85472000,GRCh37
14,85477845,85477960,GRCh37
14,85480069,85480070,GRCh37
14,85481430,85481599,GRCh37
14,85497719,85497729,GRCh37
14,85499195,85499198,GRCh37
14,85499510,85499642,GRCh37
14,85501059,85501092,GRCh37
14,85503120,85503209,GRCh37
14,85512477,85512489,GRCh37
14,85517889,85518460,GRCh37
14,85528330,85528460,GRCh37
14,85531128,85531512,GRCh37
14,85566701,85566900,GRCh37
14,85576375,85576980,GRCh37
14,85581373,85581581,GRCh37
14,85581597,85581872,GRCh37
14,85584266,85584320,GRCh37
14,85603531,85603936,GRCh37
14,85607780,85607926,GRCh37
14,85607933,85607944,GRCh37
14,85618495,85618728,GRCh37
14,85662603,85663474,GRCh37
14,85735496,85735514,GRCh37
14,85751062,85751197,GRCh37
14,85751208,85751560,GRCh37
14,85751710,85751740,GRCh37
14,85758035,85758120,GRCh37
14,85764429,85764510,GRCh37
14,85765046,85765407,GRCh37
14,85772830,85772908,GRCh37
14,85841603,85841682,GRCh37
14,85850696,85850898,GRCh37
14,85853361,85853400,GRCh37
14,85854000,85854524,GRCh37
14,86105000,86105290,GRCh37
14,86106162,86106180,GRCh37
14,86114945,86115121,GRCh37
14,86120167,86120240,GRCh37
14,86122825,86123145,GRCh37
14,86128950,86129000,GRCh37
14,86159228,86159570,GRCh37
14,86165485,86165510,GRCh37
14,86170590,86170687,GRCh37
14,86171945,86171951,GRCh37
14,86175257,86175970,GRCh37
14,86184360,86184712,GRCh37
14,86207997,86208303,GRCh37
14,86212817,86212898,GRCh37
14,86216109,86217303,GRCh37
14,86224872,86224914,GRCh37
14,86225390,86225541,GRCh37
14,86232400,86232468,GRCh37
14,86234173,86234437,GRCh37
14,86238157,86238234,GRCh37
14,86241491,86241697,GRCh37
14,86241832,86241989,GRCh37
14,86257879,86257936,GRCh37
14,86281423,86281542,GRCh37
14,86287981,86288260,GRCh37
14,86289367,86289512,GRCh37
14,86289850,86290076,GRCh37
14,86305603,86306548,GRCh37
14,86310761,86310948,GRCh37
14,86326510,86326705,GRCh37
14,86326726,86326820,GRCh37
14,86329950,86329977,GRCh37
14,86331910,86331913,GRCh37
14,86337221,86337274,GRCh37
14,86337766,86337967,GRCh37
14,86358409,86358420,GRCh37
14,86367781,86367796,GRCh37
14,86615827,86615937,GRCh37
14,86616166,86616457,GRCh37
14,86618262,86618287,GRCh37
14,86620973,86621432,GRCh37
14,86622022,86622109,GRCh37
14,86622171,86622760,GRCh37
14,86624200,86624288,GRCh37
14,86642146,86642464,GRCh37
14,86643724,86643734,GRCh37
14,86650084,86650600,GRCh37
14,86657055,86657140,GRCh37
14,86657450,86657690,GRCh37
14,86679400,86680189,GRCh37
14,86683007,86683083,GRCh37
14,86716272,86716295,GRCh37
14,86718508,86719949,GRCh37
14,86734999,86735036,GRCh37
14,86743801,86743802,GRCh37
14,86745306,86745308,GRCh37
14,86759214,86761306,GRCh37
14,86802830,86803212,GRCh37
14,86842001,86842049,GRCh37
14,86845768,86845838,GRCh37
14,86849507,86849540,GRCh37
14,86849739,86850547,GRCh37
14,86859690,86859971,GRCh37
14,86860663,86860962,GRCh37
14,86861951,86862384,GRCh37
14,86865170,86865633,GRCh37
14,86868397,86868609,GRCh37
14,86876449,86876457,GRCh37
14,86877026,86877460,GRCh37
14,86877870,86877960,GRCh37
14,86878794,86880520,GRCh37
14,86890678,86890732,GRCh37
14,86890901,86890928,GRCh37
14,86916890,86916942,GRCh37
14,86932323,86932580,GRCh37
14,86932967,86933302,GRCh37
14,86933500,86933709,GRCh37
14,86935387,86935572,GRCh37
14,86936387,86936889,GRCh37
14,86943777,86943903,GRCh37
14,86945302,86945416,GRCh37
14,86955247,86955680,GRCh37
14,86977690,86977840,GRCh37
14,86989600,86989780,GRCh37
14,87001410,87001574,GRCh37
14,87010732,87011103,GRCh37
14,87011279,87011534,GRCh37
14,87011728,87013173,GRCh37
14,87024190,87024258,GRCh37
14,87027043,87027253,GRCh37
14,87032730,87032795,GRCh37
14,87034183,87034245,GRCh37
14,87048070,87048420,GRCh37
14,87055226,87056784,GRCh37
14,87073036,87073274,GRCh37
14,87074650,87074808,GRCh37
14,87074842,87074846,GRCh37
14,87082629,87083027,GRCh37
14,87085871,87085883,GRCh37
14,87088183,87088483,GRCh37
14,87088716,87088943,GRCh37
14,87099311,87099355,GRCh37
14,87107982,87108016,GRCh37
14,87110436,87110439,GRCh37
14,87145035,87145054,GRCh37
14,87153031,87153193,GRCh37
14,87162883,87163065,GRCh37
14,87165370,87165554,GRCh37
14,87165933,87166006,GRCh37
14,87168215,87168636,GRCh37
14,87207431,87207740,GRCh37
14,87271870,87272065,GRCh37
14,87275687,87275800,GRCh37
14,87286376,87286394,GRCh37
14,87289293,87289321,GRCh37
14,87300416,87300420,GRCh37
14,87333189,87333229,GRCh37
14,87334302,87334305,GRCh37
14,87335114,87335433,GRCh37
14,87372410,87372610,GRCh37
14,87373664,87373901,GRCh37
14,87373915,87374088,GRCh37
14,87399289,87399369,GRCh37
14,87412781,87412790,GRCh37
14,87413893,87413952,GRCh37
14,87417861,87418124,GRCh37
14,87436099,87436200,GRCh37
14,87446456,87446479,GRCh37
14,87613326,87613450,GRCh37
14,87670565,87671003,GRCh37
14,87671414,87671659,GRCh37
14,87767656,87767829,GRCh37
14,87770290,87770896,GRCh37
14,87773600,87773620,GRCh37
14,87788150,87788790,GRCh37
14,87794673,87794698,GRCh37
14,87830508,87830818,GRCh37
14,87832894,87832896,GRCh37
14,87841070,87841125,GRCh37
14,87844429,87844505,GRCh37
14,87844992,87845000,GRCh37
14,87866899,87867000,GRCh37
14,87905278,87905388,GRCh37
14,87913273,87913489,GRCh37
14,87918875,87919598,GRCh37
14,87921658,87921873,GRCh37
14,87922501,87922555,GRCh37
14,87926805,87926807,GRCh37
14,87942553,87942672,GRCh37
14,87962399,87962739,GRCh37
14,87967992,87968072,GRCh37
14,87973860,87974181,GRCh37
14,87981085,87981198,GRCh37
14,87984509,87984612,GRCh37
14,88000973,88001083,GRCh37
14,88005720,88005935,GRCh37
14,88022869,88022886,GRCh37
14,88042372,88042508,GRCh37
14,88050982,88051007,GRCh37
14,88052341,88052453,GRCh37
14,88053963,88054681,GRCh37
14,88059211,88059286,GRCh37
14,88071211,88071524,GRCh37
14,88075384,88075634,GRCh37
14,88075910,88075949,GRCh37
14,88075958,88076121,GRCh37
14,88121322,88121392,GRCh37
14,88135119,88135268,GRCh37
14,88137531,88137668,GRCh37
14,88138954,88138966,GRCh37
14,88141496,88141520,GRCh37
14,88188617,88188670,GRCh37
14,88189966,88189972,GRCh37
14,88199837,88200020,GRCh37
14,88204270,88204603,GRCh37
14,88215890,88216042,GRCh37
14,88216550,88216605,GRCh37
14,88226515,88226537,GRCh37
14,88240551,88240662,GRCh37
14,88241186,88241415,GRCh37
14,88307590,88307907,GRCh37
14,88349075,88349249,GRCh37
14,88383924,88384042,GRCh37
14,88587119,88587200,GRCh37
14,88641825,88642124,GRCh37
14,89393550,89393760,GRCh37
14,89415400,89415401,GRCh37
14,89415970,89416200,GRCh37
14,89436606,89436961,GRCh37
14,89523845,89524094,GRCh37
14,89537901,89537917,GRCh37
14,89576039,89576200,GRCh37
14,90158962,90159127,GRCh37
14,90159934,90159949,GRCh37
14,90161506,90161551,GRCh37
14,90586243,90586271,GRCh37
14,90594679,90595157,GRCh37
14,90613447,90613451,GRCh37
14,90638239,90638378,GRCh37
14,90638676,90638981,GRCh37
14,90643551,90643565,GRCh37
14,90659634,90659639,GRCh37
14,90682988,90684057,GRCh37
14,90691150,90691157,GRCh37
14,90693922,90693968,GRCh37
14,90703368,90703554,GRCh37
14,90839579,90839585,GRCh37
14,90839896,90839922,GRCh37
14,92037326,92037800,GRCh37
14,92700465,92700468,GRCh37
14,92740200,92740309,GRCh37
14,92756026,92756097,GRCh37
14,92786927,92787269,GRCh37
14,92841286,92841582,GRCh37
14,93815609,93815612,GRCh37
14,93820059,93820076,GRCh37
14,93821973,93822041,GRCh37
14,93831750,93831900,GRCh37
14,93870903,93871018,GRCh37
14,93874684,93874703,GRCh37
14,93891357,93891385,GRCh37
14,93920791,93920871,GRCh37
14,94633984,94634038,GRCh37
14,95185496,95186077,GRCh37
14,95200703,95201143,GRCh37
14,95201794,95201823,GRCh37
14,95269239,95269241,GRCh37
14,95270206,95270215,GRCh37
14,95270381,95270391,GRCh37
14,95275638,95275641,GRCh37
14,95276400,95276497,GRCh37
14,95278600,95278780,GRCh37
14,95283304,95283470,GRCh37
14,95327051,95327418,GRCh37
14,95336767,95336805,GRCh37
14,95340974,95341010,GRCh37
14,95341232,95341433,GRCh37
14,96048376,96048525,GRCh37
14,96048602,96048846,GRCh37
14,96252827,96252933,GRCh37
14,96259575,96259738,GRCh37
14,96273726,96274383,GRCh37
14,96274743,96274800,GRCh37
14,96275000,96275059,GRCh37
14,96291824,96291954,GRCh37
14,96293504,96293543,GRCh37
14,96315637,96315639,GRCh37
14,96325740,96326085,GRCh37
14,96333484,96333539,GRCh37
14,96333850,96333860,GRCh37
14,96485085,96485219,GRCh37
14,96485548,96485819,GRCh37
14,96907350,96907355,GRCh37
14,97141666,97142400,GRCh37
14,97240017,97240140,GRCh37
14,97240758,97240796,GRCh37
14,97245049,97245237,GRCh37
14,97439121,97439820,GRCh37
14,97447411,97447853,GRCh37
14,97450381,97450941,GRCh37
14,97479288,97479542,GRCh37
14,97479639,97480020,GRCh37
14,97577400,97577730,GRCh37
14,97577935,97578069,GRCh37
14,97592301,97592568,GRCh37
14,97593186,97593190,GRCh37
14,97596030,97597170,GRCh37
14,97601829,97602019,GRCh37
14,97607492,97607832,GRCh37
14,97610200,97610478,GRCh37
14,97612430,97612586,GRCh37
14,97614268,97614415,GRCh37
14,97627082,97627384,GRCh37
14,97638713,97638760,GRCh37
14,97638990,97639000,GRCh37
14,97663908,97663992,GRCh37
14,97725054,97725073,GRCh37
14,97790071,97790400,GRCh37
14,97807988,97808008,GRCh37
14,97812315,97812802,GRCh37
14,97864178,97864195,GRCh37
14,97997878,97998222,GRCh37
14,98013541,98013636,GRCh37
14,98015200,98015463,GRCh37
14,98024279,98024424,GRCh37
14,98026291,98027294,GRCh37
14,98028170,98028456,GRCh37
14,98030910,98031000,GRCh37
14,98031815,98032010,GRCh37
14,98033012,98034800,GRCh37
14,98050675,98050898,GRCh37
14,98274824,98274840,GRCh37
14,98277410,98277482,GRCh37
14,98289229,98289441,GRCh37
14,98456190,98456285,GRCh37
14,98466600,98466743,GRCh37
14,98467963,98467967,GRCh37
14,98471912,98472169,GRCh37
14,98472791,98472917,GRCh37
14,98496142,98496263,GRCh37
14,98497801,98497928,GRCh37
14,98735091,98735147,GRCh37
14,98796334,98796466,GRCh37
14,98803850,98804111,GRCh37
14,98843296,98843308,GRCh37
14,98863771,98864000,GRCh37
14,98947892,98948019,GRCh37
14,98949840,98949843,GRCh37
14,98982339,98982358,GRCh37
14,98983354,98983376,GRCh37
14,98985588,98985787,GRCh37
14,99026620,99026628,GRCh37
14,99057147,99057423,GRCh37
14,99064733,99064877,GRCh37
14,99082484,99082811,GRCh37
14,99107624,99107630,GRCh37
14,99113004,99113200,GRCh37
14,99115911,99115956,GRCh37
14,99130261,99130346,GRCh37
14,99133181,99133225,GRCh37
14,99143342,99143355,GRCh37
14,99147269,99147324,GRCh37
14,99200724,99200734,GRCh37
14,99201715,99201780,GRCh37
14,99202281,99203031,GRCh37
